Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
8660	0	0	0	0	0	0	0.03	0.09	0.26	0.43	0.75	0.97	1	0.93	0.94	0.83
8661	0	0	0	0	0	0	0.02	0.14	0.18	0.59	0.75	0.97	0.97	0.83	1	0.91
8662	0	0	0	0	0	0.01	0.03	0.13	0.16	0.58	0.81	0.85	0.97	0.86	0.89	1
8663	0	0	0	0	0	0.01	0.02	0.11	0.2	0.67	0.57	0.97	1	0.86	1	0.89
8664	0	0	0	0	0.01	0	0.02	0.11	0.21	0.39	0.83	1	1	0.88	0.87	1
8665	0	0	0	0	0	0.01	0.02	0.14	0.16	0.64	0.69	1	0.97	0.92	0.88	1
8666	0	0	0	0	0	0	0.03	0.13	0.18	0.61	0.68	1	1	0.95	0.79	1
8667	0	0	0	0	0.02	0.01	0.02	0.12	0.16	0.59	0.75	1	0.97	0.92	0.91	0.88
8668	0	0	0	0	0	0	0.03	0.12	0.19	0.52	0.71	1	0.94	0.9	0.88	1
8669	0	0	0	0	0	0.01	0.01	0.16	0.14	0.5	0.89	0.97	0.96	0.94	0.86	1
8670	0	0	0	0	0	0.01	0.01	0.13	0.21	0.46	0.87	0.97	1	0.94	0.88	0.89
8671	0	0	0	0	0.01	0.02	0.01	0.12	0.18	0.56	0.75	0.97	1	0.88	0.94	0.86
8672	0	0	0	0	0	0.01	0.03	0.1	0.15	0.63	0.71	1	0.97	0.96	0.89	0.83
8673	0	0	0	0	0	0.01	0.02	0.13	0.19	0.48	0.77	0.93	1	1	0.77	1
8674	0	0	0	0	0	0	0.03	0.14	0.16	0.54	0.8	0.97	0.97	0.96	0.78	1
8675	0	0	0	0	0	0	0.01	0.19	0.13	0.44	0.81	0.94	0.97	0.9	0.87	1
8676	0	0	0	0	0	0.01	0.02	0.15	0.16	0.38	0.83	0.95	0.96	0.95	0.89	1
8677	0	0	0	0	0	0	0.02	0.13	0.21	0.45	0.73	0.97	1	0.94	0.86	1
8678	0	0	0	0	0.01	0.01	0.02	0.11	0.21	0.43	0.92	0.94	1	0.87	0.96	0.8
8679	0	0	0	0	0	0.01	0.03	0.11	0.2	0.56	0.63	0.97	1	0.86	0.94	0.9
8680	0	0	0	0	0	0.01	0.02	0.14	0.16	0.61	0.72	1	1	0.9	0.76	1
8681	0	0	0	0	0.01	0	0.03	0.1	0.19	0.45	0.9	0.96	1	0.92	0.83	1
8682	0	0	0	0	0	0.01	0.01	0.12	0.24	0.48	0.76	0.97	1	0.9	0.89	0.88
8683	0	0	0	0	0	0	0.02	0.09	0.23	0.66	0.82	0.93	1	0.81	0.94	0.9
8684	0	0	0	0	0	0.01	0.02	0.12	0.23	0.41	0.86	0.95	0.92	0.91	0.91	1
8685	0	0	0	0	0	0.01	0.02	0.13	0.14	0.54	0.81	0.91	1	1	0.85	0.88
8686	0	0	0	0	0.01	0.01	0.03	0.14	0.16	0.49	0.92	0.97	0.91	0.91	0.94	0.88
8687	0	0	0	0	0	0	0.02	0.13	0.18	0.52	0.85	0.94	0.96	0.96	0.87	1
8688	0	0	0	0	0.02	0.01	0.02	0.12	0.22	0.59	0.78	1	1	0.89	0.89	0.91
8689	0	0	0	0	0	0.01	0.02	0.12	0.2	0.34	0.88	0.98	0.97	0.92	0.88	1
8690	0	0	0	0	0	0	0.02	0.11	0.24	0.42	0.86	1	0.92	0.9	1	0.89
8691	0	0	0	0	0	0	0.02	0.12	0.23	0.55	0.8	0.97	1	0.89	0.84	1
8692	0	0	0	0	0	0.01	0.02	0.09	0.22	0.52	0.73	0.97	0.97	0.95	0.79	1
8693	0	0	0	0	0.01	0.01	0.02	0.11	0.21	0.61	0.77	0.97	0.97	0.88	0.95	1
8694	0	0	0	0	0	0	0.03	0.17	0.16	0.44	0.77	1	0.97	0.9	0.95	0.89
8695	0	0	0	0	0	0	0.03	0.07	0.27	0.45	0.81	0.96	1	0.88	0.84	1
8696	0	0	0	0	0	0	0.02	0.15	0.14	0.46	0.9	0.97	1	0.86	0.88	1
8697	0	0	0	0	0.01	0	0.02	0.12	0.23	0.49	0.75	1	1	0.89	0.85	1
8698	0	0	0	0	0.01	0.01	0.02	0.13	0.16	0.39	0.73	1	0.97	0.96	0.75	1
8699	0	0	0	0	0	0	0.02	0.13	0.19	0.5	0.84	1	1	0.95	0.81	1
8700	0	0	0	0	0	0	0.02	0.13	0.18	0.66	0.78	0.91	1	0.91	0.88	0.8
8701	0	0	0	0	0	0.01	0.01	0.13	0.19	0.44	0.86	1	0.97	0.89	0.89	0.86
8702	0	0	0	0	0	0.01	0.02	0.14	0.15	0.56	0.83	1	0.97	0.88	1	0.83
8703	0	0	0	0	0	0	0.03	0.14	0.18	0.31	0.87	0.96	0.97	0.93	0.86	1
8704	0	0	0	0	0	0	0.02	0.11	0.17	0.68	0.76	0.94	1	0.87	1	0.83
8705	0	0	0	0	0	0	0.02	0.11	0.25	0.44	0.75	1	1	0.94	0.88	1
8706	0	0	0	0	0	0.01	0.03	0.1	0.2	0.53	0.89	0.96	0.98	0.93	0.93	0.85
8707	0	0	0	0	0	0	0.03	0.14	0.21	0.42	0.83	0.92	0.97	0.92	0.86	0.86
8708	0	0	0	0	0	0	0.03	0.11	0.22	0.54	0.8	1	1	0.94	0.78	1
8709	0	0	0	0	0	0	0.02	0.14	0.17	0.5	0.83	1	0.94	0.9	0.89	1
8710	0	0	0	0	0	0.01	0.01	0.15	0.15	0.48	0.73	0.97	0.97	0.9	0.86	1
8711	0	0	0	0	0	0	0.03	0.14	0.14	0.55	0.82	0.96	0.98	0.95	0.89	0.86
8712	0	0	0	0	0	0.01	0.03	0.13	0.18	0.59	0.62	1	1	0.92	0.75	1
8713	0	0	0	0	0	0.01	0.03	0.1	0.2	0.66	0.66	0.97	0.97	0.88	0.94	1
8714	0	0	0	0	0	0.01	0.02	0.11	0.2	0.54	0.81	0.97	0.97	1	0.86	0.75
8715	0	0	0	0	0	0	0.03	0.1	0.19	0.56	0.88	1	0.97	1	0.82	1
8716	0	0	0	0	0	0	0.03	0.1	0.21	0.61	0.84	1	0.97	0.94	0.9	0.88
8717	0	0	0	0	0	0.01	0	0.15	0.21	0.5	0.8	0.94	1	0.8	0.9	1
8718	0	0	0	0	0	0	0.01	0.13	0.19	0.47	0.86	1	0.97	0.88	0.9	1
8719	0	0	0	0	0	0.01	0.02	0.11	0.21	0.48	0.74	0.97	0.97	0.96	0.83	1
8720	0	0	0	0	0	0	0.02	0.12	0.22	0.36	0.93	1	0.95	0.86	1	0.9
8721	0	0	0	0	0	0	0.02	0.1	0.23	0.61	0.74	0.97	1	0.84	0.91	1
8722	0	0	0	0	0	0.01	0.01	0.14	0.18	0.57	0.81	0.96	1	1	0.78	0.88
8723	0	0	0	0	0.01	0	0.03	0.1	0.25	0.54	0.79	1	0.97	0.92	0.89	0.91
8724	0	0	0	0	0	0.01	0.02	0.1	0.19	0.48	0.81	1	0.97	0.91	0.86	0.9
8725	0	0	0	0	0	0	0.03	0.1	0.21	0.56	0.82	0.97	0.98	0.89	0.86	0.89
8726	0	0	0	0	0	0.01	0.01	0.13	0.23	0.37	0.85	0.97	1	0.88	0.82	0.89
8727	0	0	0	0	0	0.01	0.02	0.14	0.19	0.51	0.68	0.96	0.95	0.91	0.93	1
8728	0	0	0	0	0	0.02	0.01	0.13	0.19	0.33	0.86	1	0.96	0.82	0.95	1
8729	0	0	0	0	0	0.01	0.01	0.11	0.22	0.54	0.78	1	0.97	0.87	0.96	0.92
8730	0	0	0	0	0	0.02	0.02	0.12	0.18	0.58	0.76	0.97	0.97	0.95	0.88	0.83
8731	0	0	0	0	0	0	0.03	0.12	0.2	0.39	0.82	1	0.97	0.95	0.82	0.86
8732	0	0	0	0	0	0	0.02	0.1	0.27	0.4	0.86	0.91	0.97	0.93	0.92	0.89
8733	0	0	0	0	0	0.02	0.02	0.12	0.2	0.56	0.76	0.97	1	1	0.81	0.89
8734	0	0	0	0	0	0	0.04	0.09	0.2	0.45	0.83	1	0.97	1	0.79	0.92
8735	0	0	0	0	0	0.01	0.02	0.13	0.13	0.53	0.88	0.96	1	0.9	0.89	1
8736	0	0	0	0	0	0	0.03	0.12	0.21	0.59	0.7	0.97	1	0.9	0.9	0.8
8737	0	0	0	0	0.01	0	0.02	0.14	0.18	0.41	0.81	0.96	0.97	0.9	0.9	1
8738	0	0	0	0	0	0	0.01	0.15	0.17	0.58	0.82	0.97	0.97	1	0.83	1
8739	0	0	0	0	0	0	0.01	0.16	0.17	0.53	0.87	0.94	0.96	0.91	0.86	1
8740	0	0	0	0	0	0	0.03	0.14	0.21	0.66	0.71	0.94	0.97	0.96	0.86	1
8741	0	0	0	0	0	0.01	0.03	0.11	0.15	0.63	0.77	1	0.97	0.86	0.95	0.89
8742	0	0	0	0	0	0	0.03	0.07	0.21	0.53	0.76	1	0.97	0.87	0.92	1
8743	0	0	0	0	0.01	0	0.03	0.1	0.2	0.58	0.81	1	0.97	1	0.85	0.83
8744	0	0	0	0	0	0	0.02	0.13	0.18	0.59	0.81	0.97	1	0.85	0.96	0.89
8745	0	0	0	0	0	0	0.02	0.13	0.23	0.33	0.92	0.94	1	0.95	0.81	1
8746	0	0	0	0	0	0	0.02	0.09	0.26	0.52	0.8	0.97	0.97	0.85	0.95	0.86
8747	0	0	0	0	0	0	0.03	0.12	0.22	0.56	0.82	0.94	1	0.95	0.88	0.71
8748	0	0	0	0	0	0	0.02	0.13	0.22	0.5	0.79	0.97	0.97	0.93	0.89	1
8749	0	0	0	0	0.01	0.01	0.02	0.11	0.2	0.61	0.72	0.97	1	0.94	0.91	0.89
8750	0	0	0	0.01	0	0.01	0.03	0.12	0.18	0.69	0.64	0.9	1	0.88	0.88	1
8751	0	0	0	0	0	0	0.02	0.11	0.23	0.59	0.71	0.9	1	0.88	0.93	0.86
8752	0	0	0	0	0	0.01	0.03	0.13	0.15	0.59	0.76	0.96	1	1	0.81	1
8753	0	0	0	0	0	0.01	0.03	0.12	0.18	0.41	0.77	0.97	0.97	0.91	0.9	1
8754	0	0	0	0	0.01	0	0.02	0.1	0.22	0.53	0.69	0.98	0.96	0.92	0.9	1
8755	0	0	0	0	0	0.01	0.02	0.11	0.2	0.69	0.74	0.94	1	0.84	0.95	1
8756	0	0	0	0	0	0.01	0.03	0.12	0.21	0.42	0.76	0.94	1	0.9	0.94	0.89
8757	0	0	0	0	0	0.01	0.02	0.11	0.21	0.41	0.81	0.94	1	0.95	0.87	0.9
8758	0	0	0	0	0	0.01	0.02	0.13	0.2	0.47	0.83	1	1	0.96	0.84	0.86
8759	0	0	0	0	0.01	0	0.03	0.12	0.16	0.52	0.89	0.94	1	0.95	0.83	0.89
8760	0	0	0	0	0	0	0.03	0.09	0.21	0.66	0.76	0.97	0.97	0.95	0.85	0.92
8761	0	0	0	0	0	0	0.02	0.11	0.21	0.52	0.79	1	1	0.96	0.79	1
8762	0	0	0	0	0.01	0	0.01	0.14	0.17	0.42	0.86	0.88	1	0.89	0.86	0.91
8763	0	0	0	0	0	0	0.03	0.11	0.22	0.48	0.87	0.91	1	0.93	0.93	0.9
8764	0	0	0	0	0	0	0.03	0.12	0.17	0.43	0.82	1	0.97	0.92	0.86	1
8765	0	0	0	0	0	0	0.03	0.14	0.16	0.61	0.77	0.97	1	0.95	0.83	0.88
8766	0	0	0	0	0	0.01	0.02	0.13	0.21	0.44	0.8	0.97	0.97	0.87	0.9	0.83
8767	0	0	0	0	0	0.01	0.02	0.11	0.2	0.53	0.74	0.96	1	0.92	0.94	0.89
8768	0	0	0	0	0	0.01	0.03	0.11	0.2	0.5	0.71	0.93	0.95	0.95	0.86	1
8769	0	0	0	0	0	0.01	0.02	0.12	0.2	0.61	0.75	0.95	1	0.88	0.89	1
8770	0	0	0	0	0	0.01	0.01	0.11	0.26	0.47	0.76	0.97	0.97	0.9	0.89	1
8771	0	0	0	0	0	0.01	0.02	0.13	0.21	0.5	0.74	0.94	1	1	0.88	0.8
8772	0	0	0	0	0	0	0.02	0.13	0.18	0.61	0.68	1	1	0.77	0.9	1
8773	0	0	0	0	0	0.01	0.02	0.13	0.16	0.58	0.68	1	0.97	0.76	0.94	1
8774	0	0	0	0	0.01	0	0.02	0.12	0.24	0.52	0.78	0.94	1	0.91	0.89	0.86
8775	0	0	0	0	0	0	0.03	0.13	0.15	0.58	0.77	0.97	1	0.95	0.8	1
8776	0	0	0	0	0.01	0	0.02	0.13	0.22	0.4	0.77	0.97	1	0.85	0.91	1
8777	0	0	0	0	0	0	0.01	0.13	0.19	0.54	0.81	0.97	0.96	0.95	0.82	1
8778	0	0	0	0	0	0	0.02	0.13	0.22	0.5	0.79	1	1	0.91	0.82	1
8779	0	0	0	0	0	0.01	0.02	0.09	0.21	0.56	0.78	0.94	0.97	0.96	0.82	0.89
8780	0	0	0	0	0.01	0.01	0.02	0.13	0.18	0.47	0.81	0.9	1	0.88	0.91	1
8781	0	0	0	0	0	0	0.03	0.14	0.19	0.45	0.79	0.97	0.96	0.91	0.91	1
8782	0	0	0	0	0	0	0.02	0.1	0.2	0.64	0.65	1	1	0.88	0.83	1
8783	0	0	0	0	0	0	0.03	0.11	0.17	0.56	0.76	1	0.94	1	0.81	0.83
8784	0	0	0	0	0	0	0.02	0.12	0.22	0.5	0.81	1	0.97	0.87	0.88	1
8785	0	0	0	0	0	0	0.02	0.1	0.24	0.55	0.69	0.95	0.97	0.8	1	0.89
8786	0	0	0	0	0	0.01	0.03	0.13	0.18	0.5	0.86	0.96	1	0.95	0.83	1
8787	0	0	0	0	0	0.02	0.01	0.13	0.17	0.6	0.71	0.98	1	0.86	0.94	0.91
8788	0	0	0	0	0	0	0.03	0.1	0.2	0.48	0.84	1	0.97	0.9	0.87	1
8789	0	0	0	0	0	0	0.02	0.15	0.14	0.68	0.69	0.97	0.97	0.84	0.95	0.89
8790	0	0	0	0	0	0.01	0.02	0.12	0.21	0.47	0.73	1	1	0.93	0.82	1
8791	0	0	0	0	0.01	0.01	0.01	0.1	0.18	0.58	0.78	0.97	0.97	0.91	0.95	0.86
8792	0	0	0	0	0	0	0.02	0.12	0.2	0.5	0.85	0.96	1	0.89	0.85	1
8793	0	0	0	0	0	0.01	0.01	0.14	0.16	0.62	0.73	0.93	0.97	1	0.82	0.88
8794	0	0	0	0.02	0	0.01	0.03	0.1	0.2	0.67	0.74	1	0.95	0.95	0.86	1
8795	0	0	0	0	0	0.01	0.02	0.11	0.2	0.56	0.8	0.94	1	0.86	0.94	0.86
8796	0	0	0	0	0	0.02	0.02	0.1	0.18	0.46	0.84	0.94	1	0.96	0.82	1
8797	0	0	0	0	0	0.01	0.02	0.12	0.2	0.48	0.82	0.97	1	0.96	0.78	1
8798	0	0	0	0	0	0.01	0.02	0.13	0.21	0.59	0.76	0.91	1	1	0.86	0.89
8799	0	0	0	0	0	0	0.03	0.1	0.19	0.52	0.79	1	1	0.95	0.78	1
8800	0	0	0	0	0	0.01	0.02	0.14	0.14	0.49	0.77	0.93	0.97	0.96	0.83	1
8801	0	0	0	0	0	0	0.03	0.11	0.21	0.6	0.76	0.97	0.97	0.85	1	1
8802	0	0	0	0	0	0.01	0.03	0.1	0.16	0.53	0.77	0.97	1	0.86	0.89	1
8803	0	0	0	0	0	0.01	0.02	0.1	0.2	0.46	0.81	1	1	0.83	0.92	1
8804	0	0	0	0	0.01	0	0.02	0.11	0.23	0.46	0.74	1	1	0.92	0.87	0.89
8805	0	0	0	0	0	0	0.03	0.13	0.12	0.59	0.86	1	0.97	0.97	0.82	0.88
8806	0	0	0	0	0.01	0.01	0.01	0.16	0.15	0.58	0.75	1	0.97	0.95	0.88	0.75
8807	0	0	0	0	0	0.01	0.02	0.12	0.2	0.48	0.74	0.97	0.95	1	0.89	0.88
8808	0	0	0	0	0	0	0.03	0.14	0.15	0.53	0.76	0.97	1	0.9	0.84	1
8809	0	0	0	0	0	0.01	0.02	0.09	0.32	0.4	0.8	0.96	1	0.89	0.95	0.8
8810	0	0	0	0	0	0.01	0.03	0.09	0.22	0.52	0.82	0.97	0.97	0.94	0.89	0.88
8811	0	0	0	0	0	0.01	0.02	0.13	0.2	0.48	0.67	1	1	0.85	1	0.83
8812	0	0	0	0	0	0	0.02	0.16	0.11	0.5	0.84	1	0.97	0.91	0.88	1
8813	0	0	0	0	0	0	0.01	0.15	0.17	0.53	0.79	0.97	1	0.95	0.8	1
8814	0	0	0	0	0	0.01	0.02	0.13	0.18	0.51	0.86	0.97	0.97	0.88	0.95	0.9
8815	0	0	0	0	0.01	0	0.01	0.12	0.21	0.65	0.73	1	1	0.92	0.9	0.83
8816	0	0	0	0	0	0.01	0.02	0.12	0.21	0.43	0.77	0.97	1	0.94	0.8	1
8817	0	0	0	0	0	0	0.01	0.13	0.17	0.51	0.78	0.97	0.97	0.86	0.96	0.88
8818	0	0	0	0	0	0.01	0.01	0.16	0.18	0.5	0.81	1	0.97	0.83	0.87	1
8819	0	0	0	0	0.01	0	0.03	0.09	0.26	0.69	0.71	0.94	1	1	0.8	0.91
8820	0	0	0	0	0.02	0	0.03	0.11	0.17	0.51	0.86	0.96	0.94	0.93	0.89	0.9
8821	0	0	0	0	0	0.01	0.02	0.13	0.19	0.33	0.81	1	0.97	0.84	1	0.86
8822	0	0	0	0	0	0.01	0.03	0.14	0.18	0.4	0.77	1	1	0.89	0.9	0.92
8823	0	0	0	0	0.01	0.01	0.03	0.1	0.2	0.47	0.73	1	1	0.95	0.88	0.86
8824	0	0	0	0	0.01	0.01	0.01	0.13	0.15	0.57	0.78	0.95	0.97	0.94	0.87	1
8825	0	0	0	0	0	0.01	0.02	0.13	0.2	0.47	0.79	0.94	1	0.89	0.92	1
8826	0	0	0	0	0	0.01	0.01	0.09	0.28	0.51	0.77	0.91	1	0.88	0.93	1
8827	0	0	0	0	0	0	0.01	0.14	0.22	0.5	0.83	0.97	0.97	0.85	0.94	0.88
8828	0	0	0	0	0	0	0.02	0.14	0.24	0.41	0.83	0.97	0.97	0.86	0.88	1
8829	0	0	0	0	0	0.02	0.03	0.09	0.16	0.59	0.82	0.97	0.97	0.91	0.87	1
8830	0	0	0	0	0	0.01	0.02	0.11	0.17	0.61	0.86	0.97	0.97	0.88	0.92	0.91
8831	0	0	0	0	0	0.01	0.02	0.11	0.18	0.61	0.74	1	1	0.92	0.85	0.88
8832	0	0	0	0	0	0.01	0.01	0.09	0.26	0.54	0.79	0.97	1	0.89	0.95	0.75
8833	0	0	0	0	0	0	0.03	0.1	0.24	0.46	0.8	0.96	0.97	0.9	0.9	1
8834	0	0	0	0	0	0	0.02	0.12	0.23	0.5	0.69	0.97	1	0.91	0.86	1
8835	0	0	0	0	0.01	0	0.02	0.13	0.2	0.48	0.72	1	1	0.9	0.82	1
8836	0	0	0	0	0	0.01	0.01	0.12	0.2	0.81	0.66	1	1	0.9	0.91	0.88
8837	0	0	0	0	0	0	0.02	0.13	0.23	0.44	0.82	1	1	0.78	0.95	0.88
8838	0	0	0	0	0	0	0.03	0.11	0.24	0.62	0.77	0.91	1	0.76	0.9	1
8839	0	0	0	0	0.01	0.01	0.01	0.11	0.22	0.48	0.76	1	1	0.86	0.95	0.88
8840	0	0	0	0	0	0	0.01	0.13	0.24	0.48	0.8	1	1	0.84	0.95	1
8841	0	0	0	0	0	0.01	0.01	0.18	0.15	0.53	0.82	0.95	0.97	0.88	0.9	1
8842	0	0	0	0	0.01	0.01	0.02	0.09	0.27	0.52	0.69	1	0.97	0.91	0.88	0.9
8843	0	0	0	0	0	0	0.01	0.13	0.21	0.52	0.77	0.91	0.97	0.95	0.89	0.88
8844	0	0	0	0	0	0	0.02	0.12	0.2	0.68	0.68	0.94	1	0.92	0.87	1
8845	0	0	0	0	0	0	0.02	0.15	0.18	0.42	0.83	0.97	1	1	0.76	1
8846	0	0	0	0	0.01	0	0.03	0.11	0.21	0.52	0.81	0.97	0.97	0.94	0.91	0.91
8847	0	0	0	0	0.01	0	0.02	0.11	0.21	0.46	0.82	0.97	1	0.92	0.81	1
8848	0	0	0	0	0	0.01	0.01	0.15	0.17	0.61	0.79	1	1	0.96	0.88	0.86
8849	0	0	0	0	0.01	0	0.02	0.14	0.17	0.56	0.8	1	0.94	0.94	0.91	0.86
8850	0	0	0	0	0	0.01	0.03	0.1	0.16	0.56	0.75	0.97	0.94	0.86	1	0.9
8851	0	0	0	0	0	0.01	0.01	0.12	0.23	0.56	0.64	0.97	1	1	0.78	1
8852	0	0	0	0	0	0.01	0.02	0.13	0.18	0.46	0.83	0.93	0.97	0.92	0.94	0.92
8853	0	0	0	0	0	0.01	0.03	0.12	0.19	0.44	0.8	1	0.97	1	0.8	1
8854	0	0	0	0	0	0	0.02	0.08	0.29	0.46	0.84	0.94	1	0.92	0.88	0.88
8855	0	0	0	0	0	0.01	0.03	0.13	0.19	0.57	0.85	0.9	0.97	0.96	0.79	1
8856	0	0	0	0	0	0	0.03	0.09	0.21	0.41	0.83	0.97	0.97	0.96	0.89	0.89
8857	0	0	0	0	0	0	0.04	0.11	0.21	0.43	0.73	0.95	1	0.95	0.85	0.89
8858	0	0	0	0	0	0.01	0.02	0.1	0.25	0.67	0.68	0.93	1	0.94	0.91	0.8
8859	0	0	0	0	0	0	0.02	0.08	0.26	0.65	0.68	0.97	1	0.84	0.95	0.89
8860	0	0	0	0	0	0.01	0.02	0.14	0.16	0.41	0.81	1	1	1	0.8	0.8
8861	0	0	0	0	0	0.02	0.02	0.11	0.14	0.58	0.81	0.97	0.97	0.84	0.89	1
8862	0	0	0	0	0	0.01	0.01	0.14	0.17	0.5	0.86	0.97	1	0.94	0.88	0.9
8863	0	0	0	0	0	0	0.03	0.09	0.21	0.57	0.77	0.96	0.98	1	0.79	1
8864	0	0	0	0	0	0.02	0.01	0.12	0.21	0.61	0.83	0.91	1	0.93	0.93	0.89
8865	0	0	0	0	0	0	0.03	0.14	0.17	0.46	0.82	0.96	0.97	0.88	0.9	0.89
8866	0	0	0	0	0.01	0	0.02	0.12	0.21	0.47	0.72	0.97	1	0.94	0.8	1
8867	0	0	0	0	0	0	0.03	0.15	0.14	0.55	0.81	1	0.97	0.93	0.85	1
8868	0	0	0	0	0.01	0.01	0.02	0.1	0.22	0.55	0.8	1	1	0.87	0.89	0.9
8869	0	0	0	0	0.01	0	0.03	0.09	0.24	0.63	0.72	1	0.97	0.89	0.9	1
8870	0	0	0	0	0	0.01	0.03	0.09	0.19	0.57	0.77	1	0.93	0.96	0.94	0.89
8871	0	0	0	0	0	0.01	0.02	0.15	0.11	0.48	0.79	0.97	0.97	1	0.82	1
8872	0	0	0	0	0	0.01	0.01	0.14	0.2	0.67	0.75	1	0.97	0.94	0.84	1
8873	0	0	0	0	0	0.01	0.01	0.08	0.27	0.48	0.91	1	0.98	0.83	0.94	0.89
8874	0	0	0	0	0	0.01	0.02	0.09	0.24	0.59	0.8	1	1	0.93	0.88	0.75
8875	0	0	0	0	0.01	0	0.01	0.14	0.22	0.48	0.71	0.93	0.97	0.95	0.89	0.91
8876	0	0	0	0	0	0	0.02	0.12	0.23	0.48	0.73	0.97	1	0.89	0.9	0.83
8877	0	0	0	0	0	0.01	0.02	0.15	0.17	0.53	0.69	1	1	0.95	0.9	0.89
8878	0	0	0	0	0	0.01	0.01	0.11	0.23	0.54	0.74	0.97	0.97	0.89	0.9	1
8879	0	0	0	0	0.01	0.01	0.03	0.11	0.19	0.62	0.76	0.94	0.97	0.96	0.81	1
8880	0	0	0	0	0.01	0	0.02	0.13	0.14	0.64	0.77	0.97	0.97	0.93	0.82	1
8881	0	0	0	0	0	0	0.02	0.11	0.26	0.52	0.78	0.95	0.94	0.84	0.94	1
8882	0	0	0	0	0	0	0.03	0.17	0.16	0.55	0.75	1	0.97	0.86	0.95	1
8883	0	0	0	0	0	0.01	0.03	0.12	0.16	0.56	0.88	0.96	0.97	0.88	0.94	1
8884	0	0	0	0	0	0.01	0.02	0.12	0.2	0.63	0.74	0.94	1	0.95	0.88	0.86
8885	0	0	0	0	0	0	0.03	0.15	0.14	0.55	0.81	0.94	1	0.85	0.79	1
8886	0	0	0	0	0	0.01	0.01	0.13	0.19	0.44	0.84	0.97	0.97	0.84	1	0.89
8887	0	0	0	0	0	0.01	0.02	0.14	0.15	0.58	0.74	0.95	0.96	0.95	0.85	1
8888	0	0	0	0	0	0.01	0.03	0.09	0.24	0.45	0.96	0.97	0.97	0.9	0.95	0.86
8889	0	0	0	0	0	0	0.02	0.14	0.22	0.59	0.73	0.97	0.97	0.91	0.86	1
8890	0	0	0	0	0	0.01	0.03	0.11	0.19	0.46	0.82	1	0.97	0.96	0.9	0.8
8891	0	0	0	0	0.01	0	0.01	0.14	0.2	0.59	0.76	0.95	0.9	0.87	1	1
8892	0	0	0	0	0.01	0	0.02	0.14	0.18	0.77	0.67	0.97	1	0.88	0.85	1
8893	0	0	0	0	0	0.01	0.02	0.17	0.16	0.62	0.73	1	0.98	0.86	0.92	0.89
8894	0	0	0	0	0	0.01	0.02	0.12	0.19	0.47	0.81	1	0.97	0.88	0.95	0.89
8895	0	0	0	0	0.01	0	0.02	0.13	0.16	0.7	0.72	0.97	1	0.96	0.8	0.89
8896	0	0	0	0	0	0	0.02	0.13	0.2	0.48	0.83	0.94	0.97	0.9	0.89	1
8897	0	0	0	0	0	0.01	0.02	0.1	0.24	0.55	0.68	0.93	1	0.8	0.95	1
8898	0	0	0	0	0	0	0.02	0.14	0.2	0.52	0.79	0.97	1	1	0.76	0.9
8899	0	0	0	0	0	0	0.01	0.13	0.26	0.41	0.79	1	0.94	0.9	0.89	1
8900	0	0	0	0	0	0.01	0.02	0.13	0.19	0.39	0.89	0.95	1	0.85	0.89	1
8901	0	0	0	0	0	0.01	0.01	0.13	0.16	0.55	0.74	1	0.96	0.88	0.94	1
8902	0	0	0	0	0	0.01	0.02	0.16	0.13	0.61	0.81	0.97	0.96	1	0.85	0.86
8903	0	0	0	0	0	0.02	0.02	0.12	0.15	0.52	0.79	0.98	0.92	1	0.8	0.86
8904	0	0	0	0	0.01	0.01	0.02	0.11	0.17	0.58	0.85	0.97	0.97	0.91	0.9	0.88
8905	0	0	0	0	0	0	0.01	0.12	0.22	0.7	0.79	1	0.97	0.94	0.9	0.89
8906	0	0	0	0	0	0	0.03	0.11	0.17	0.52	0.83	0.96	1	0.85	0.95	0.89
8907	0	0	0	0	0	0.01	0.03	0.13	0.17	0.64	0.76	0.97	1	0.89	0.91	0.89
8908	0	0	0	0	0	0	0.04	0.1	0.16	0.48	0.86	0.93	1	0.85	0.89	1
8909	0	0	0	0	0	0.01	0.02	0.15	0.15	0.48	0.86	0.94	0.97	0.94	0.87	1
8910	0	0	0	0	0	0.02	0.02	0.11	0.24	0.58	0.68	0.91	0.97	0.95	0.83	1
8911	0	0	0	0	0	0.01	0.03	0.13	0.18	0.53	0.78	0.97	0.96	0.89	0.94	0.9
8912	0	0	0	0	0	0.01	0.02	0.11	0.24	0.55	0.79	0.93	1	0.94	0.82	0.89
8913	0	0	0	0	0	0.01	0.01	0.13	0.16	0.62	0.76	0.91	1	0.93	0.88	1
8914	0	0	0	0	0	0.01	0.02	0.13	0.17	0.57	0.78	1	0.97	0.95	0.8	1
8915	0	0	0	0	0.01	0	0.03	0.12	0.2	0.4	0.77	1	1	0.95	0.8	0.88
8916	0	0	0	0	0	0.01	0.03	0.07	0.24	0.5	0.86	0.97	0.97	0.86	1	0.89
8917	0	0	0	0	0	0	0.03	0.13	0.19	0.5	0.68	1	0.97	0.84	1	0.71
8918	0	0	0	0	0	0.01	0.03	0.13	0.18	0.48	0.76	1	0.95	0.94	0.85	1
8919	0	0	0	0	0.01	0	0.03	0.1	0.23	0.5	0.84	0.96	1	1	0.86	0.8
